name,address,city,state,phone,website,email,price_level,rating,signature_dish,unique_qualities,source
Louca's,"242-244 Pulteney St, Adelaide SA 5000, Australia",Adelaide,SA,(08) 8232 6792,http://loucasseafoodrestaurant.com.au/,info@loucasseafoodrestaurant.com.au,Expensive,4.6,,"Greek-influenced seafood, oysters & dips in a bright, modern room with floor-to-ceiling windows. | Seafood Restaurant | Rated 4.6/5 (787 reviews) | Expensive / upscale tier",Google Places API (New)
Seafire on the Marina,"Shop 2/12 Holdfast Promenade, Glenelg SA 5045, Australia",Glenelg,SA,(08) 8350 9574,http://www.seafire.net.au/,hello@seafire.net.au,Expensive,4.5,,Restaurant | Rated 4.5/5 (641 reviews) | Expensive / upscale tier,Google Places API (New)
Ginza Miyako Japanese Restaurant,"Stamford Plaza Hotel, Level 1/150 North Terrace, Adelaide SA 5000, Australia",Adelaide,SA,0439 764 463,https://www.ginzamiyako.com.au/,info@ginzamiyako.com.au,Expensive,4.2,,Upscale Japanese-French fusion dishes in a hotel with a traditional dining room with tatami mats. | Japanese Restaurant | Rated 4.2/5 (822 reviews) | Expensive / upscale tier,Google Places API (New)
Sidewood Estate Restaurant,"6 River Rd, Hahndorf SA 5245, Australia",Hahndorf,SA,(08) 8388 1157,https://sidewood.com.au/,cellardoor@sidewood.com.au,Expensive,4.3,,Restaurant | Rated 4.3/5 (824 reviews) | Expensive / upscale tier,Google Places API (New)
Concubine,"132 Gouger St, Adelaide SA 5000, Australia",Adelaide,SA,(08) 8212 8288,http://concubine.squarespace.com/,,Expensive,4.5,,"Opulent space lit by lanterns, crafting Chinese fusion dishes from locally sourced ingredients. | Chinese Restaurant | Rated 4.5/5 (837 reviews) | Expensive / upscale tier",Google Places API (New)
A Hereford Beefstouw,"143 Hutt St, Adelaide SA 5000, Australia",Adelaide,SA,(08) 8232 6868,https://beefstouw.com/restaurants/adelaide-australien,,Expensive,4.2,,"Casual steakhouse offering quality cuts & a robust wine list, plus grilled fish & draft beer. | Steak House | Rated 4.2/5 (1226 reviews) | Expensive / upscale tier",Google Places API (New)
Samurai Teppanyaki House,"116 King William Rd, Goodwood SA 5034, Australia",Goodwood,SA,0420 678 116,https://www.samurai-teppanyaki.com/,bookings@samuraiteppan.com.au,Expensive,4.5,,"Buzzing spot with samurai-themed artworks and vibrant decor, selling teppanyaki dishes and sake. | Japanese Restaurant | Rated 4.5/5 (615 reviews) | Expensive / upscale tier",Google Places API (New)
Tomiko Japanese Steak House,"Marina Pier, 7, Glenelg SA 5045, Australia",Glenelg,SA,(08) 8295 5995,http://www.tomiko.com.au/,hello@tomiko.com.au,Expensive,4.1,,"Japanese teppanyaki, seafood dishes and tasting menus in a smart restaurant with dark wood accents. | Japanese Restaurant | Rated 4.1/5 (764 reviews) | Expensive / upscale tier",Google Places API (New)
Sammys on the Marina,"Unit 1/12 Holdfast Promenade, Glenelg SA 5045, Australia",Glenelg,SA,(08) 8376 8211,http://www.sammys.net.au/,booking@sammys.net.au,Expensive,4.3,,Modern seafood staples & share platters served in a glass-walled room with expansive water views. | Seafood Restaurant | Rated 4.3/5 (2272 reviews) | Expensive / upscale tier,Google Places API (New)
Maxwell Wines,"19 Olivers Rd, McLaren Vale SA 5171, Australia",McLaren Vale,SA,(08) 8323 8200,http://www.maxwellwines.com.au/,,Expensive,4.7,,Winery | Rated 4.7/5 (686 reviews) | Expensive / upscale tier,Google Places API (New)
Ambrosini's Restaurant,"136 Magill Rd, Norwood SA 5067, Australia",Norwood,SA,(08) 8363 2152,http://www.ambrosinis.com.au/,,Expensive,4.8,,"Northern Italian dishes served in a classic, bustling space with candlelit tables & modern accents. | Italian Restaurant | Rated 4.8/5 (343 reviews) | Expensive / upscale tier",Google Places API (New)
Les Bistronomes,"18 Blamey Pl, Campbell ACT 2612, Australia",Campbell,ACT,(02) 6248 8119,https://www.lesbistronomes.net/?utm_source=google&utm_medium=organic&utm_campaign=gmb,lesbistronomes.act@gmail.com,Expensive,4.9,,"Refined French cuisine in a quaint bistro with fixed-price options, rustic accents & outdoor tables. | Fine Dining Restaurant | Rated 4.9/5 (1029 reviews) | Expensive / upscale tier",Google Places API (New)
Water's Edge Canberra,"40 Parkes Pl E, Parkes ACT 2600, Australia",Parkes,ACT,(02) 6273 5066,https://www.watersedgecanberra.com.au/,info@watersedgecanberra.com.au,Very Expensive,4.5,,Modern Australian food in a lakeside dining room with white tablecloths and ceiling-high windows. | Fine Dining Restaurant | Rated 4.5/5 (783 reviews) | Very expensive / luxury tier,Google Places API (New)
Courgette Restaurant,"54 Marcus Clarke St, Canberra ACT 2601, Australia",Canberra,ACT,(02) 6247 4042,https://www.courgette.com.au/,info@courgette.com.au,Expensive,4.5,,"Contemporary space overlooking a walled garden, for Modern European dining and fine wines. | Restaurant | Rated 4.5/5 (1116 reviews) | Expensive / upscale tier",Google Places API (New)
Lanterne Rooms,"Ground Floor of ISKIA EAST Building, 81 Constitution Ave, Campbell ACT 2612, Australia",Campbell,ACT,(02) 6249 6889,https://chairmangroup.com.au/lanterne-rooms/,lanternerooms@gmail.com,Expensive,4.8,,Airy restaurant with dark wood tones & slatted partitions for inventive Southeast Asian dishes. | Asian Restaurant | Rated 4.8/5 (391 reviews) | Expensive / upscale tier,Google Places API (New)
eightysix restaurant,"Corner of Eloura &, Mode 3 Building, Lonsdale St, Braddon ACT 2612, Australia",Braddon,ACT,(02) 6161 8686,http://eightysix.com.au/,info@eightysix.com.au,Expensive,4.5,,"Upscale Modern Australian share plates in a bustling, stylish dining room with an open kitchen. | Restaurant | Rated 4.5/5 (745 reviews) | Expensive / upscale tier",Google Places API (New)
Raku,"Shop DG36C/148 Bunda St, Canberra ACT 2601, Australia",Canberra,ACT,(02) 5121 9206,http://rakudining.com.au/,,Very Expensive,4.7,,"Modern sushi bar with dishes made from locally sourced ingredients, plus an extensive drinks menu. | Japanese Restaurant | Rated 4.7/5 (3729 reviews) | Very expensive / luxury tier",Google Places API (New)
Rubicon Restaurant,"6A Barker St, Griffith ACT 2603, Australia",Griffith,ACT,(02) 6295 9919,http://rubiconrestaurant.com.au/,info@rubiconrestaurant.com.au,Expensive,4.7,,"Intimate, white-tablecloth restaurant in a mall, plating Modern Australian meals under fairy lights. | Restaurant | Rated 4.7/5 (437 reviews) | Expensive / upscale tier",Google Places API (New)
INKA Japanese restaurant,"Shop B11A/148 Bunda St, Canberra ACT 2601, Australia",Canberra,ACT,(02) 5115 0777,http://www.inka.com.au/,info@inka.com.au,Very Expensive,4.6,,Stylish restaurant with a bar & mezzanine serving Japanese/Peruvian cuisine. | Japanese Restaurant | Rated 4.6/5 (1125 reviews) | Very expensive / luxury tier,Google Places API (New)
Grazing Restaurant,"42 Cork St, Gundaroo NSW 2620, Australia",Gundaroo,NSW,(02) 6236 8777,http://www.grazing.com.au/,info@grazing.com.au,Expensive,4.8,,"Upscale seasonal plates in a restored, split-space 1865 hotel with stone walls and fireside tables. | Restaurant | Rated 4.8/5 (768 reviews) | Expensive / upscale tier",Google Places API (New)
Marble and Grain,"25 Mort St, Braddon ACT 2612, Australia",Braddon,ACT,,http://www.marbleandgrain.com.au/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=Google%20My%20Business,,Expensive,4.1,,Hearty dining in a splashy steakhouse and bar with exposed concrete walls and leather banquettes. | Steak House | Rated 4.1/5 (1569 reviews) | Expensive / upscale tier,Google Places API (New)
Pomegranate Restaurant,"31 Giles St, Kingston ACT 2604, Australia",Kingston,ACT,(02) 6295 1515,http://www.pomegranatecanberra.com.au/,pomegranate.erkin@gmail.com,Expensive,4.6,,"Smart, casual place with a terrace, offering modern Australian food with a Mediterranean twist. | Restaurant | Rated 4.6/5 (495 reviews) | Expensive / upscale tier",Google Places API (New)
Pilot Restaurant and That Other Place (Bar),"1 Wakefield Gardens, Ainslie ACT 2612, Australia",Ainslie,ACT,(02) 6257 4334,https://www.pilotrestaurant.com/,drinks@pilotrestaurant.com,Very Expensive,4.5,,Restaurant | Rated 4.5/5 (333 reviews) | Very expensive / luxury tier,Google Places API (New)
Chairman & Yip,"1/1 Burbury Cl, Barton ACT 2600, Australia",Barton,ACT,(02) 6162 1220,https://chairmangroup.com.au/chairmanyip,chairmanandyip@gmail.com,Expensive,4.6,,Inventive East-meets-West dishes and fine wines in an unfussy dining room with sweeping staircase. | Asian Restaurant | Rated 4.6/5 (429 reviews) | Expensive / upscale tier,Google Places API (New)
Charcoal Restaurant,"61 London Cct, Canberra ACT 2601, Australia",Canberra,ACT,(02) 6248 8015,http://www.charcoalrestaurant.com.au/,,Expensive,4.2,,"Old-timey mirrored brasserie in a 1920s building showcasing steak, wine and comfort food. | Steak House | Rated 4.2/5 (419 reviews) | Expensive / upscale tier",Google Places API (New)
Mezzalira Italian Restaurant,"55 London Cct, Canberra ACT 2601, Australia",Canberra,ACT,(02) 6230 0025,http://www.mezzalira.com.au/,,Expensive,4.2,,"Handmade pasta, antipasti & fine Italian & Australian wines in refined, polished-wood surrounds. | Italian Restaurant | Rated 4.2/5 (404 reviews) | Expensive / upscale tier",Google Places API (New)
The Meat & Wine Co Canberra,"Constitution Pl, Ground Level/1 Constitution Ave, Canberra ACT 2601, Australia",Canberra,ACT,(02) 5134 5988,https://themeatandwineco.com/canberra-restaurants/canberra-cbd/?utm_source=google&utm_medium=organic&utm_campaign=yext&utm_content=booking-canberra,,Expensive,4.5,,"Steaks, ribs & skewers, plus a long wine list, in a sophisticated, Afro-centric chophouse. | Steak House | Rated 4.5/5 (1357 reviews) | Expensive / upscale tier",Google Places API (New)
Capitol Bar & Grill Restaurant,"6 Marcus Clarke St, Canberra ACT 2601, Australia",Canberra,ACT,(02) 6267 1261,https://www.capitolbarandgrill.com/,,Expensive,4,,"Chic grill restaurant serving Australian-modern fare, prime-cut steaks & wines from acclaimed chefs. | Bar & Grill | Rated 4/5 (513 reviews) | Expensive / upscale tier",Google Places API (New)
The Boat House,"Grevillea Park, Menindee Dr, Barton ACT 2600, Australia",Barton,ACT,(02) 6273 5500,https://theboathouse.restaurant/,,Expensive,4.7,,Fine Dining Restaurant | Rated 4.7/5 (868 reviews) | Expensive / upscale tier,Google Places API (New)
OTIS Dining Hall,"29 Jardine St, Kingston ACT 2604, Australia",Kingston,ACT,(02) 5121 9433,https://otisdininghall.com.au/,office@otisdininghall.com.au,Very Expensive,4.4,,Restaurant | Rated 4.4/5 (599 reviews) | Very expensive / luxury tier,Google Places API (New)
Ottoman Cuisine,"9 Broughton St, Barton ACT 2600, Australia",Barton,ACT,(02) 6273 6111,http://www.ottomancuisine.com.au/,info@ottomancuisine.com.au,Expensive,4.5,,Gourmet Turkish meze & mains in a swanky art deco pavilion with views of courtyard gardens & scenic fountains. | Restaurant | Rated 4.5/5 (622 reviews) | Expensive / upscale tier,Google Places API (New)
Monster Kitchen and Bar,"Ground/25 Edinburgh Ave, Canberra ACT 2601, Australia",Canberra,ACT,(02) 6287 6192,https://ovolohotels.com/ovolo/nishi/monster-kitchen-and-bar/,,Expensive,3.9,,"Diverse Modern Australian meals and share plates in a trendy eatery with a chic, contemporary vibe. | Restaurant | Rated 3.9/5 (967 reviews) | Expensive / upscale tier",Google Places API (New)
Blackfire Restaurant Canberra,"Unit 45/38 Mort St, Braddon ACT 2612, Australia",Braddon,ACT,(02) 6230 5921,https://www.blackfirecanberra.com.au/,,Expensive,4.2,,"Smart space with chandeliers, for Mediterranean dishes cooked in a fire pit or a wood-fired oven. | Mediterranean Restaurant | Rated 4.2/5 (1167 reviews) | Expensive / upscale tier",Google Places API (New)
Belluci's Manuka,"Franklin St &, Furneaux St, Griffith ACT 2603, Australia",Griffith,ACT,(02) 6239 7424,http://www.bellucis.com.au/,manuka@bellucis.com.au,Expensive,4.3,,"Stylish restaurant with exposed-brick walls, warm wood and monochrome accents, serving Italian food. | Italian Restaurant | Rated 4.3/5 (904 reviews) | Expensive / upscale tier",Google Places API (New)
Italian and Sons,"7 Lonsdale St, Braddon ACT 2612, Australia",Braddon,ACT,(02) 6162 4888,http://www.italianandsons.com.au/,dev2@crescospec.com,Expensive,4.1,,"Upscale menu, including antipasti and handcut pasta, in a smart restaurant with a playful vibe. | Italian Restaurant | Rated 4.1/5 (773 reviews) | Expensive / upscale tier",Google Places API (New)
Molto Italian,"Element Building Unit, Unit 155/43 Eastlake Parade, Kingston ACT 2604, Australia",Kingston,ACT,(02) 6140 7039,http://www.moltoitalian.com/,,Expensive,4.2,,"Laid-back Italian restaurant whipping up pizza, pasta, seafood & desserts, plus a large wine list. | Italian Restaurant | Rated 4.2/5 (1244 reviews) | Expensive / upscale tier",Google Places API (New)
The Promenade Cafe,"120 Commonwealth Ave, Yarralumla ACT 2600, Australia",Yarralumla,ACT,(02) 6269 8901,https://www.hyatt.com/en-US/hotel/australia/hyatt-hotel-canberra-a-park-hyatt-hotel/canbe/dining/the-promenade-cafe,,Expensive,4.1,,Seasonal Modern Australian dining & a breakfast buffet in an elegant space with wood-accented decor. | Restaurant | Rated 4.1/5 (243 reviews) | Expensive / upscale tier,Google Places API (New)
Redsalt Restaurant,"1 Binara St, Canberra ACT 2601, Australia",Canberra,ACT,(02) 6274 5506,https://canberra.crowneplaza.com/redsalt-restaurant/,reservations.cbrbs@ihg.com,Expensive,3.6,,"Smart hotel restaurant with floor-to-ceiling windows, for buffet brekkie and Modern Australian food. | Restaurant | Rated 3.6/5 (116 reviews) | Expensive / upscale tier",Google Places API (New)
Poachers Pantry - Restaurant and Cellar Door,"431 Nanima Rd, Springrange NSW 2618, Australia",Springrange,NSW,(02) 6230 2487,http://www.poachers.com.au/,unwind@poachers.com.au,Expensive,4.4,,"Vineyard featuring a cellar door, a wedding venue & a restaurant with a seasonal lunch menu. | Restaurant | Rated 4.4/5 (885 reviews) | Expensive / upscale tier",Google Places API (New)
Highball,"75 London Cct, Canberra ACT 2601, Australia",Canberra,ACT,(02) 6188 4590,http://www.highball.bar/,hola@highball.bar,Expensive,4.3,,Cocktail Bar | Rated 4.3/5 (608 reviews) | Expensive / upscale tier,Google Places API (New)
IORI Japanese Restaurant,"41 E Row, Canberra ACT 2601, Australia",Canberra,ACT,0450 874 993,http://www.iori.com.au/,,Expensive,4.5,,"Refined dishes in a casual setting lit by paper lanterns, with Western and Japanese-style seating. | Japanese Restaurant | Rated 4.5/5 (891 reviews) | Expensive / upscale tier",Google Places API (New)
Walt & Burley,"Unit 70/17 Eastlake Parade, Kingston ACT 2604, Australia",Kingston,ACT,(02) 6239 6648,http://www.waltandburley.com.au/,venue@waltandburley.com.au,Expensive,3.7,,"Steaks, burgers & global tapas served in a sizable lakeside gastropub with modern decor & a patio. | Gastropub | Rated 3.7/5 (1376 reviews) | Expensive / upscale tier",Google Places API (New)
Little Truffle,"2444 Gold Coast Hwy, Mermaid Beach QLD 4218, Australia",Mermaid Beach,QLD,(07) 5526 5033,http://www.littletruffle.com.au/,info@littletruffle.com.au,Expensive,4.8,,Fine Modern Australian food and a 5-course tasting menu presented in intimate dining rooms. | Restaurant | Rated 4.8/5 (1368 reviews) | Expensive / upscale tier,Google Places API (New)
Rick Shores,"3/43 Goodwin Terrace, Burleigh Heads QLD 4220, Australia",Burleigh Heads,QLD,(07) 5630 6611,https://www.rickshores.com.au/,seatme@rickshores.com.au,Expensive,4.5,,Asian Fusion Restaurant | Rated 4.5/5 (1902 reviews) | Expensive / upscale tier,Google Places API (New)
Etsu Izakaya,"2440 Gold Coast Hwy, Mermaid Beach QLD 4218, Australia",Mermaid Beach,QLD,(07) 5526 0944,http://www.etsu.com.au/,enquiries@etsu.com.au,Expensive,4.6,,"Contemporary spot with a curved wooden ceiling, for Japanese dishes to share plus sake and whiskey. | Izakaya Restaurant | Rated 4.6/5 (1683 reviews) | Expensive / upscale tier",Google Places API (New)
Social Eating House + Bar,"shop 137/3 Oracle Bvd, Broadbeach QLD 4218, Australia",Broadbeach,QLD,(07) 5504 5210,http://www.socialeatinghouse.com.au/,,Expensive,4.6,,"Cosy venue serving sharing plates, oysters & charcuterie, plus craft cocktails & a robust wine list. | Restaurant | Rated 4.6/5 (1056 reviews) | Expensive / upscale tier",Google Places API (New)
Misono Japanese,"Level 3/158 Ferny Ave, Surfers Paradise QLD 4217, Australia",Surfers Paradise,QLD,(07) 5592 9770,https://www.misonorestaurant.com/,misono.reservations@jwmarriott.com,Expensive,4.5,,Japanese Restaurant | Rated 4.5/5 (842 reviews) | Expensive / upscale tier,Google Places API (New)
Il Barocco Restaurant,"Suite 11/94 Seaworld Dr, Main Beach QLD 4217, Australia",Main Beach,QLD,(07) 5509 8000,https://www.theimperialgc.com.au/restaurants-and-bars/il-barocco,events@theimperialgc.com.au,Expensive,4.1,,"Light-filled hotel restaurant with Versace decor, plus set menus & international fine dining. | Restaurant | Rated 4.1/5 (314 reviews) | Expensive / upscale tier",Google Places API (New)
Paper Daisy,"21 Cypress Cres, Cabarita Beach NSW 2488, Australia",Cabarita Beach,NSW,(02) 6676 1444,https://halcyonhouse.com.au/paper-daisy-restaurant/,reservations@halcyonhouse.com.au,Expensive,4.5,,Restaurant | Rated 4.5/5 (617 reviews) | Expensive / upscale tier,Google Places API (New)
Moo Moo The Wine Bar + Grill,"BB on the Park 502, 2685 Gold Coast Hwy, Broadbeach QLD 4218, Australia",Broadbeach,QLD,,https://www.moomoorestaurant.com/gold-coast/,functions.gc@moomoorestaurant.com,Very Expensive,4.3,,Specialty steaks and fine wines served in a bold dining room with cool lighting and leather chairs. | Bar & Grill | Rated 4.3/5 (1711 reviews) | Very expensive / luxury tier,Google Places API (New)
Citrique,"158 Ferny Ave, Surfers Paradise QLD 4217, Australia",Surfers Paradise,QLD,(07) 5592 9772,https://www.citriquerestaurant.com/?scid=feed67b0-9a2f-4de1-8df6-114544116108,citrique.reservations@jwmarriott.com,Expensive,4.3,,International cuisine in a classy resort restaurant with live cooking stations and a seafood buffet. | Restaurant | Rated 4.3/5 (1074 reviews) | Expensive / upscale tier,Google Places API (New)
Edgewater Dining and Lounge,"Capri on, Shop 3 G7 Via Roma, Surfers Paradise QLD 4217, Australia",Surfers Paradise,QLD,(07) 5570 1624,http://www.edgewaterdining.com.au/,info@edgewaterdining.com.au,Expensive,4.5,,Brunch & refined bistro dishes in a chic setting with water views through ceiling-high windows. | Restaurant | Rated 4.5/5 (1774 reviews) | Expensive / upscale tier,Google Places API (New)
Seascape Restaurant & Bar,"1/4 Esplanade, Surfers Paradise QLD 4217, Australia",Surfers Paradise,QLD,(07) 5527 6655,http://seascape.com.au/,info@seascape.com.au,Expensive,4.1,,"Elegant beachfront destination offering a bistro & a fine dining, seafood option with ocean views. | Seafood Restaurant | Rated 4.1/5 (1533 reviews) | Expensive / upscale tier",Google Places API (New)
Mamasan,"3 Oracle Bvd, Broadbeach QLD 4218, Australia",Broadbeach,QLD,(07) 5527 5700,https://www.mamasan.com.au/,eat@mamasan.com.au,Expensive,4.5,,"Hip Pan-Asian restaurant with mains & small plates, plus cocktails, sake & a robust wine list. | Asian Restaurant | Rated 4.5/5 (1208 reviews) | Expensive / upscale tier",Google Places API (New)
Balboa Italian Restaurant,"1069 Gold Coast Hwy, Palm Beach QLD 4221, Australia",Palm Beach,QLD,(07) 5659 2282,http://balboaitalian.com.au/,,Expensive,4.6,,Italian Restaurant | Rated 4.6/5 (1775 reviews) | Expensive / upscale tier,Google Places API (New)
Cucina Vivo,"The Star Gold Coast, Lobby Level, 1 Casino Drive, 1 Casino Dr, Broadbeach QLD 4218, Australia",Broadbeach,QLD,(07) 5592 8100,https://www.star.com.au/goldcoast/restaurants/cucina-vivo?utm_medium=organic&utm_source=gmb&utm_content=listing&utm_term=GC-organic&utm_campaign=cucina-vivo,,Expensive,4.3,,Italian Restaurant | Rated 4.3/5 (1015 reviews) | Expensive / upscale tier,Google Places API (New)
Gemelli Italian,"2/2685 Gold Coast Hwy, Broadbeach QLD 4218, Australia",Broadbeach,QLD,(07) 5504 7413,http://gemelliitalian.com.au/menu,,Expensive,4.4,,Wood-fired pizza and homemade pasta in a rustic-chic restaurant with exposed beams and brickwork. | Italian Restaurant | Rated 4.4/5 (2312 reviews) | Expensive / upscale tier,Google Places API (New)
Landscape Restaurant & Grill,"23 Hunter St, Hobart TAS 7000, Australia",Hobart,TAS,(03) 6210 7712,http://landscaperestaurant.com.au/,landscape@landscaperestaurant.com.au,Very Expensive,4.7,,Restaurant | Rated 4.7/5 (845 reviews) | Very expensive / luxury tier,Google Places API (New)
The Astor Grill,"157 Macquarie St, Hobart TAS 7000, Australia",Hobart,TAS,(03) 6234 3122,https://astorgrill.com.au/,info@astorgrill.com.au,Expensive,4.7,,Modern Australian meals in a stylish art deco restaurant with warm red walls and white tablecloths. | Restaurant | Rated 4.7/5 (580 reviews) | Expensive / upscale tier,Google Places API (New)
The Agrarian Kitchen,"11a The Avenue, New Norfolk TAS 7140, Australia",New Norfolk,TAS,(03) 6262 0011,http://www.theagrariankitchen.com/,,Expensive,4.6,,Restaurant | Rated 4.6/5 (476 reviews) | Expensive / upscale tier,Google Places API (New)
Stillwater Restaurant and Stillwater Seven Accommodation,"2 Bridge Rd, Launceston TAS 7250, Australia",Launceston,TAS,(03) 6331 4153,http://www.stillwater.net.au/,dine@stillwater.net.au,Expensive,4.6,,"Busy restaurant in a restored 1830s flour mill, with a relaxed menu focused on Tasmanian produce. | Australian Restaurant | Rated 4.6/5 (1459 reviews) | Expensive / upscale tier",Google Places API (New)
Mures Upper Deck,"Victoria Dock, Davey St, Hobart TAS 7000, Australia",Hobart,TAS,(03) 6231 1999,http://mures.com.au/upper-deck/,functions@mures.com.au,Expensive,4.2,,"Top floor of a long-running dockside fish shop, offering locally sourced seafood and Tasmanian wine. | Seafood Restaurant | Rated 4.2/5 (1676 reviews) | Expensive / upscale tier",Google Places API (New)
Peppermint Bay & Peppermint Bay Cruises,"3435 Channel Hwy, Woodbridge TAS 7162, Australia",Woodbridge,TAS,1300 137 919,https://peppermintbay.com.au/,info@peppermintbay.com.au,Expensive,4.3,,"Contemporary restaurant & bar offering modern dishes made from local produce, plus a dining terrace. | Restaurant | Rated 4.3/5 (622 reviews) | Expensive / upscale tier",Google Places API (New)
Roaring Grill North Hobart,"301 Elizabeth St, North Hobart TAS 7000, Australia",North Hobart,TAS,(03) 6135 2200,https://roaringgrill.com/,admin@roaringgrill.com.au,Expensive,4.1,,"Locally sourced meats & seafood, plus craft beer & cocktails, in a modern, buzzy locale. | Restaurant | Rated 4.1/5 (496 reviews) | Expensive / upscale tier",Google Places API (New)
Pee Wee's at the Point,"Alec Fong Lim Dr, East Point NT 0820, Australia",East Point,NT,(08) 8981 6868,http://peewees.com.au/,,Expensive,4.6,,"Modern restaurant with a leafy, oceanfront outdoor deck, offering local, produce-driven dishes. | Restaurant | Rated 4.6/5 (975 reviews) | Expensive / upscale tier",Google Places API (New)
Hanuman Restaurant Darwin,"93 Mitchell St, Darwin City NT 0800, Australia",Darwin City,NT,(08) 8941 3500,http://www.hanuman.com.au/,rachael@trghospitality.com.au,Expensive,4.5,,"Thai and Indian food served in a casual, open-plan space with high ceilings and Asian wood carvings. | Restaurant | Rated 4.5/5 (2536 reviews) | Expensive / upscale tier",Google Places API (New)
il Piatto Restaurant,"Mindil Beach Casino Resort, Gilruth Ave, Darwin City NT 0820, Australia",Darwin City,NT,(08) 8943 8881,https://www.mindilbeachcasinoresort.com.au/restaurants/il-piatto/?utm_source=google&utm_medium=yext,,Expensive,4.1,,Classic Italian dishes and wood-fired pizza served amid modern lights and bronze patterned screens. | Italian Restaurant | Rated 4.1/5 (341 reviews) | Expensive / upscale tier,Google Places API (New)
C'est Bon,"20 Lake St, Cairns City QLD 4870, Australia",Cairns City,QLD,(07) 4051 4488,https://www.cestboncairns.com.au/,restaurant@cestboncairns.com.au,Expensive,4.6,,"Bistro classics like steak tartare and duck confit served in a circular, light-filled dining room. | French Restaurant | Rated 4.6/5 (1017 reviews) | Expensive / upscale tier",Google Places API (New)
Ochre Restaurant and Catering,"Harbour Lights Boardwalk, 1 Marlin Parade, Cairns City QLD 4870, Australia",Cairns City,QLD,(07) 4051 0100,https://www.ochrerestaurant.com.au/,info@ochrerestaurant.com.au,Expensive,4.5,,"Adventurous menus featuring native game, herbs and seafood, served in a contemporary dining room. | Restaurant | Rated 4.5/5 (1816 reviews) | Expensive / upscale tier",Google Places API (New)
Tamarind Restaurant,"6-8 Abbott St, Cairns City QLD 4870, Australia",Cairns City,QLD,(07) 4030 8897,https://www.reefcasino.com.au/dine/tamarind-restaurant,tamarind@reefcasino.com.au,Expensive,4.5,,"Modern, wood-panelled restaurant setting with a relaxed vibe for Asian fusion fine dining and wine. | Fine Dining Restaurant | Rated 4.5/5 (550 reviews) | Expensive / upscale tier",Google Places API (New)
Osprey's Restaurant Port Douglas,"5078 Captain Cook Hwy, Oak Beach QLD 4877, Australia",Oak Beach,QLD,(07) 4098 5700,https://www.thalabeach.com.au/port-douglas-resort/restaurant/,,Expensive,4.5,,Restaurant | Rated 4.5/5 (402 reviews) | Expensive / upscale tier,Google Places API (New)
Nu Nu Restaurant,"1 Veivers Rd, Palm Cove QLD 4879, Australia",Palm Cove,QLD,(07) 4059 1880,http://www.nunu.com.au/,,Very Expensive,4.6,,"Refined Australian dishes, from breakfast to cocktails, in a lush beachfront setting. | Australian Restaurant | Rated 4.6/5 (3929 reviews) | Very expensive / luxury tier",Google Places API (New)
Harbourside Bar & Kitchen,"Harbourside Bar & Kitchen, 209-217 Esplanade, Cairns City QLD 4870, Australia",Cairns City,QLD,(07) 4080 3000,https://harboursidebarandkitchen.com.au/,info@cairnsharboursidehotel.com.au,Expensive,3.9,,"Light-filled Holiday Inn spot for Modern Australian meals, with wine & outdoor seats with sea views. | Restaurant | Rated 3.9/5 (87 reviews) | Expensive / upscale tier",Google Places API (New)
Rustica Newcastle Beach,"Unit 2/1 King St, Newcastle NSW 2300, Australia",Newcastle,NSW,(02) 4929 3333,http://www.rustica.com.au/,eat@rustica.com.au,Expensive,4.6,,"Ambitious Mediterranean menu in a bright eatery with sea views, stone walls and rustic-chic decor. | Mediterranean Restaurant | Rated 4.6/5 (1887 reviews) | Expensive / upscale tier",Google Places API (New)
The Flotilla,"9 Albert St, Wickham NSW 2293, Australia",Wickham,NSW,0407 434 956,https://www.theflotilla.com.au/,ahoy@theflotilla.com.au,Very Expensive,4.8,,Restaurant | Rated 4.8/5 (513 reviews) | Very expensive / luxury tier,Google Places API (New)
Muse Restaurant,"2450 Broke Rd, Pokolbin NSW 2320, Australia",Pokolbin,NSW,(02) 4998 6777,http://musedining.com.au/,muse@musedining.com.au,Very Expensive,4.6,,"Soaring space with a large fireplace, for Modern Australian dishes with a local and seasonal focus. | Fine Dining Restaurant | Rated 4.6/5 (763 reviews) | Very expensive / luxury tier",Google Places API (New)
Scratchleys on the Wharf,"200 Wharf Rd, Newcastle NSW 2300, Australia",Newcastle,NSW,(02) 4929 1111,http://www.scratchleys.com.au/,,Expensive,4,,"Light-filled seafood eatery also serving meat mains, with water views from floor-to-ceiling windows. | Seafood Restaurant | Rated 4/5 (1992 reviews) | Expensive / upscale tier",Google Places API (New)
House of Tides,"28-30 Close, Newcastle upon Tyne NE1 3RF, UK",,,0191 230 3720,http://houseoftides.co.uk/,info@houseoftides.co.uk,Very Expensive,4.6,,"Light-filled dining room with exposed beams, for gourmet British cuisine and tasting menus. | British Restaurant | Rated 4.6/5 (607 reviews) | Very expensive / luxury tier",Google Places API (New)
Nagisa,"Unit 2/1 Honeysuckle Dr, Newcastle NSW 2300, Australia",Newcastle,NSW,0401 182 594,http://www.nagisa.com.au/,,Expensive,4.4,,Traditional Japanese plates crafted in a casual eatery with minimalist decor and draped walls. | Japanese Restaurant | Rated 4.4/5 (1223 reviews) | Expensive / upscale tier,Google Places API (New)
